Creationtime,Einddatum,Einddatumgepland,Hoofdzaak_id,Zaak_id,Zaaknummer,Omschrijving,Registratiedatum,Startdatum,Toelichting,UiterlijkeEinddatumAfdoening,VerantwoordelijkeOrganisatie,VertrouwelijkheidAanduiding,Zaaktype_id,When,Change
2023-07-26 15:04:35.729,2023-07-26,2023-09-20,,e22a8a11-7fa3-4216-bf4e-e18390e3e376,Z2023-00000106,omschrijving 620,2023-07-26,2023-07-26,toelichting 620,2023-09-20,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:58.032,insert
2023-07-26 16:26:28.120,2023-07-26,2023-09-20,,03077a6c-b835-4a4e-813c-cd61bbbc2cbb,Z2023-00000107,omschrijving 621,2023-07-26,2023-07-26,toelichting 621,2023-09-20,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:59.743,insert
2023-07-26 16:31:26.651,2023-07-26,2023-09-20,,738fa118-c4ed-4758-a2f5-5bdb0883f452,Z2023-00000108,omschrijving 622,2023-07-26,2023-07-26,toelichting 622,2023-09-20,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:59.857,insert
2025-07-14 11:37:56.920,,2025-08-11,,f6e51557-6bdc-4010-b64f-76b624be56e6,Z2025-00000100,omschrijving 623,2025-07-14,2025-07-14,toelichting 623,2025-10-06,805307631,Zaakvertrouwelijk,21b3838f-e606-4272-8a55-501f81e2fae9,2025-07-14 11:37:56.938,insert
2024-03-01 14:58:14.745,,2024-04-26,,d3017343-7042-458c-86c9-9446e24ccb26,Z2024-00000023,omschrijving 624,2024-03-01,2024-03-01,toelichting 624,2024-04-26,805307631,Openbaar,744d2e30-c4da-4d55-8ea2-889516effa5b,2025-07-14 11:42:34.499,insert
2025-07-17 08:50:26.652,2025-07-17,2025-09-11,,3688595a-b79b-4a25-9675-23c1bddd69c9,Z2025-00000101,omschrijving 625,2025-07-17,2025-07-17,toelichting 625,2025-09-11,805307631,Openbaar,61813d7a-70aa-46e1-af73-2d103d279150,2025-07-17 08:59:52.135,insert
2025-06-25 15:32:13.080,2025-07-23,2028-03-20,,7ade1444-0387-4177-9b1a-8e113a866f1f,Z2025-00000095,omschrijving 626,2025-06-25,2025-06-25,toelichting 626,2028-03-20,805307631,Zaakvertrouwelijk,1be7c0f8-6203-45ab-8446-6c953f64f035,2025-07-23 09:50:57.148,insert
2025-07-23 09:51:54.575,,2028-04-17,,fad8347d-72aa-4c13-8a70-8a4bc856c708,Z2025-00000104,omschrijving 627,2025-07-23,2025-07-23,toelichting 627,2028-04-17,805307631,Zaakvertrouwelijk,1be7c0f8-6203-45ab-8446-6c953f64f035,2025-07-23 09:51:54.586,insert
2025-07-23 09:52:41.437,,2025-08-08,,bc0f372e-927a-4303-a7e9-5e27998ed31b,Z2025-00000105,omschrijving 628,2025-07-23,2025-07-25,toelichting 628,2025-08-22,805307631,Zaakvertrouwelijk,b21a73d5-a988-4ca0-92e6-5679fb5d5889,2025-07-23 09:53:02.676,insert
2025-07-23 10:00:19.170,2025-07-23,2025-09-17,,e9993e45-486b-4133-ab9d-cd1a8dceb14d,Z2025-00000106,omschrijving 629,2025-07-23,2025-07-23,toelichting 629,2025-09-17,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-07-23 10:06:56.387,insert
2025-07-23 10:20:16.510,2025-07-23,2025-09-17,,e701b4c3-71a8-4f5e-9eec-4c1e610e98fc,Z2025-00000107,omschrijving 630,2025-07-23,2025-07-23,toelichting 630,2025-09-17,805307631,Openbaar,a779226c-c8fa-40c9-b42e-5019122d01ef,2025-07-23 10:57:40.033,insert
2025-08-01 09:40:19.667,2025-08-01,2025-09-26,,d734bc62-1102-4b05-985d-49241ff08b75,Z2025-00000113,omschrijving 631,2025-08-01,2025-08-01,toelichting 631,2025-09-26,805307631,Openbaar,a06ac2dd-d247-4409-b5cb-0cb1a5a1887d,2025-08-01 10:53:26.926,insert
2025-07-25 09:38:18.150,2025-08-01,2025-09-19,,a5e35bc3-6e5d-4427-90c6-c76d0e5f7321,Z2025-00000111,omschrijving 632,2025-07-25,2025-07-25,toelichting 632,2025-09-19,805307631,Openbaar,3441f2f9-e842-405e-a1f1-9170a6cad196,2025-08-01 10:53:40.927,insert
2025-07-28 14:00:16.459,2025-08-01,2025-09-22,,18ef1daf-3efe-48ef-a84c-0757d3015fc3,Z2025-00000112,omschrijving 633,2025-07-28,2025-07-28,toelichting 633,2025-09-22,805307631,Openbaar,8a69cfdc-9c5f-4a0e-8d56-168a45dd96e8,2025-08-01 10:54:09.388,insert
2025-07-24 11:18:15.939,2025-08-01,2025-09-18,,99ffc54f-66f6-45d8-8201-63e38c133343,Z2025-00000110,omschrijving 634,2025-07-24,2025-07-24,toelichting 634,2025-09-18,805307631,Openbaar,3441f2f9-e842-405e-a1f1-9170a6cad196,2025-08-01 10:55:02.885,insert
2025-07-24 11:08:14.805,2025-08-01,2025-09-18,,e01060af-f2ce-4159-840a-acbc3d9f43a3,Z2025-00000109,omschrijving 635,2025-07-24,2025-07-24,toelichting 635,2025-09-18,805307631,Openbaar,3441f2f9-e842-405e-a1f1-9170a6cad196,2025-08-01 10:55:40.834,insert
2025-07-24 09:38:16.486,2025-08-01,2025-09-18,,1915dcae-acd9-496b-8509-cd26c93cf3b7,Z2025-00000108,omschrijving 636,2025-07-24,2025-07-24,toelichting 636,2025-09-18,805307631,Openbaar,3441f2f9-e842-405e-a1f1-9170a6cad196,2025-08-01 11:22:55.099,insert
2025-08-06 09:20:17.971,2025-08-06,2025-10-01,,c9b7a58c-7a0e-4c9e-9f5e-ba4cdb352c92,Z2025-00000115,omschrijving 637,2025-08-06,2025-08-06,toelichting 637,2025-10-01,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-08-06 09:25:37.706,insert
2025-08-01 10:56:23.793,2025-08-06,2025-12-01,,366b44aa-4958-4ebc-abba-555d41243ec4,Z2025-00000114,omschrijving 638,2025-08-01,2025-10-06,toelichting 638,2025-12-01,805307631,Openbaar,9d435b12-1369-47f5-a2b2-deffdf59dffd,2025-08-06 09:26:02.484,insert
2025-07-17 11:18:11.593,2025-08-06,2025-09-11,,d2c3eb88-f5da-496a-9f43-89693fa871ff,Z2025-00000103,omschrijving 639,2025-07-17,2025-07-17,toelichting 639,2025-09-11,805307631,Openbaar,61813d7a-70aa-46e1-af73-2d103d279150,2025-08-06 09:26:24.680,insert
2025-07-17 10:39:56.787,2025-08-06,2025-09-11,,aeea856e-2d02-4047-af20-42eddc8933a8,Z2025-00000102,omschrijving 640,2025-07-17,2025-07-17,toelichting 640,2025-09-11,805307631,Openbaar,61813d7a-70aa-46e1-af73-2d103d279150,2025-08-06 09:26:48.115,insert
2024-04-08 10:55:48.003,,2024-10-07,,61a8377f-9513-4071-b927-dab1c3cdeb08,Z2024-00000046,omschrijving 641,2024-04-08,2024-04-08,toelichting 641,2024-10-07,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-08-13 12:17:05.739,insert
2025-08-22 10:06:17.559,2025-08-25,2025-10-17,,6e165560-3f17-4a83-9a53-1a06e7ad34c2,Z2025-00000116,omschrijving 642,2025-08-22,2025-08-22,toelichting 642,2025-10-17,805307631,Openbaar,991f09a7-b3df-46ee-a0a2-50a76da14aa4,2025-08-25 13:57:41.275,insert
2025-08-25 10:24:16.586,2025-08-25,2025-10-20,,1dba7270-e975-4d1a-92c7-bb7adaef9e07,Z2025-00000117,omschrijving 643,2025-08-25,2025-08-25,toelichting 643,2025-10-20,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-08-25 10:37:12.244,insert
2025-08-25 10:36:15.878,,2025-09-22,,9e7e2198-664c-4544-acee-60613f931b98,Z2025-00000118,omschrijving 644,2025-08-25,2025-08-25,toelichting 644,2025-11-17,805307631,Zaakvertrouwelijk,21b3838f-e606-4272-8a55-501f81e2fae9,2025-08-25 10:36:16.883,insert
2024-03-29 08:38:14.643,,2024-05-24,,a886784b-bcf1-451d-a226-1a5e9170497e,Z2024-00000033,omschrijving 645,2024-03-29,2024-03-29,toelichting 645,2024-05-24,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-08-25 11:20:23.221,insert
2025-08-25 13:54:11.226,,2025-10-20,,35ed7d02-7c66-4688-b3d5-94fb932c56bc,Z2025-00000119,omschrijving 646,2025-08-25,2025-08-25,toelichting 646,2025-10-20,805307631,Openbaar,44572d4c-7cbb-491b-89b3-3ae258316b8c,2025-08-25 13:54:11.245,insert
